Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,branch-phuz,branch-3j3b,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: answer,Spreadsheet: img,Spreadsheet: border,Spreadsheet: Screen,Manipulation: Spreadsheet,Store: Total,Store: correct
1,1736878913239,14/01/2025 18:21:53,1736857313239,-6,14/01/2025 06:21:53,153647,19,task-icdl,,42475052,BLIND,12393674,,complete,,6786aaf2bf26d11963bdaad8,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x695,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,,Inaccurate~Accurate,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1736878916260,14/01/2025 18:21:56,1736857316260,-6,14/01/2025 06:21:56,153647,19,task-icdl,,42475052,BLIND,12393674,,complete,,6786aaf2bf26d11963bdaad8,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x695,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,,Inaccurate~Accurate,Sustained Attention Trials,Sustained Attention Trials,1,instructions,Intro,3syeo3,1,continue,,3034.000000047684,3019.7,3034.000000047684,3034.000000047684,3019.7,3034.000000047684,1,3034.000000047684,0,0,,Click To Continue,Continue Button,2,object-56,instructions,,,,,,,
3,1736878916261,14/01/2025 18:21:56,1736857316261,-6,14/01/2025 06:21:56,153647,19,task-icdl,,42475052,BLIND,12393674,,complete,,6786aaf2bf26d11963bdaad8,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x695,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,,Inaccurate~Accurate,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,END,,,3015,,,,0,,,,,,,,,,,,,,,,
1,1736878918916,14/01/2025 18:21:58,1736853718916,-7,14/01/2025 04:21:58,153647,19,task-icdl,,42475055,BLIND,12393678,,complete,,6786aaf3c6c15def4d8c582d,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1920x1080,1920x959,,,0,Sustained Attention Task Instructions,14,Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1736878921229,14/01/2025 18:22:01,1736853721229,-7,14/01/2025 04:22:01,153647,19,task-icdl,,42475055,BLIND,12393678,,complete,,6786aaf3c6c15def4d8c582d,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1920x1080,1920x959,,,0,Sustained Attention Task Instructions,14,Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,Sustained Attention Trials,Sustained Attention Trials,1,instructions,Intro,3syeo3,1,continue,,2323.5,2316.7,2323.5,2323.5,2316.7,2323.5,1,2323.5,0,0,,Click To Continue,Continue Button,2,object-56,instructions,,,,,,,
3,1736878921230,14/01/2025 18:22:01,1736853721230,-7,14/01/2025 04:22:01,153647,19,task-icdl,,42475055,BLIND,12393678,,complete,,6786aaf3c6c15def4d8c582d,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1920x1080,1920x959,,,0,Sustained Attention Task Instructions,14,Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,END,,,2294,,,,0,,,,,,,,,,,,,,,,
1,1736879139440,14/01/2025 18:25:39,1736850339440,-8,14/01/2025 02:25:39,153647,19,task-icdl,,42475240,BLIND,12393685,,complete,,6786aaf475daa490845831e6,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1280x720,1280x593,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1736879144487,14/01/2025 18:25:44,1736850344487,-8,14/01/2025 02:25:44,153647,19,task-icdl,,42475240,BLIND,12393685,,complete,,6786aaf475daa490845831e6,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1280x720,1280x593,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,,Sustained Attention Trials,Sustained Attention Trials,1,instructions,Intro,3syeo3,1,continue,,5061.0999999996275,5045.4,5061.0999999996275,5061.0999999996275,5045.4,5061.0999999996275,1,5061.0999999996275,0,0,,Click To Continue,Continue Button,2,object-56,instructions,,,,,,,
3,1736879144498,14/01/2025 18:25:44,1736850344498,-8,14/01/2025 02:25:44,153647,19,task-icdl,,42475240,BLIND,12393685,,complete,,6786aaf475daa490845831e6,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1280x720,1280x593,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,END,,,5035,,,,0,,,,,,,,,,,,,,,,
1,1736879163953,14/01/2025 18:26:03,1736861163953,-5,14/01/2025 08:26:03,153647,19,task-icdl,,42475264,BLIND,12393689,,complete,,6786aaf5a728d9311a5fb18e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,723x717,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1736879170573,14/01/2025 18:26:10,1736861170573,-5,14/01/2025 08:26:10,153647,19,task-icdl,,42475264,BLIND,12393689,,complete,,6786aaf5a728d9311a5fb18e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,723x717,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Sustained Attention Trials,Sustained Attention Trials,1,instructions,Intro,3syeo3,1,continue,,6633.4,6616.799999999999,6633.4,6633.4,6616.799999999999,6633.4,1,6633.4,0,0,,Click To Continue,Continue Button,2,object-56,instructions,,,,,,,
3,1736879170574,14/01/2025 18:26:10,1736861170574,-5,14/01/2025 08:26:10,153647,19,task-icdl,,42475264,BLIND,12393689,,complete,,6786aaf5a728d9311a5fb18e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,723x717,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,END,,,6612,,,,0,,,,,,,,,,,,,,,,
1,1736879169003,14/01/2025 18:26:09,1736857569003,-6,14/01/2025 06:26:09,153647,19,task-icdl,,42475267,BLIND,12393714,,complete,,6786ab72b72bf916222339d8,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,1707x813,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,1,Accurate,,Inaccurate~Inaccurate~Accurate,,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1736879170885,14/01/2025 18:26:10,1736857570885,-6,14/01/2025 06:26:10,153647,19,task-icdl,,42475267,BLIND,12393714,,complete,,6786ab72b72bf916222339d8,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,1707x813,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,1,Accurate,,Inaccurate~Inaccurate~Accurate,,Sustained Attention Trials,Sustained Attention Trials,1,instructions,Intro,3syeo3,1,continue,,1893.052000000001,1876.3520000000003,1893.052000000001,1893.052000000001,1876.3520000000003,1893.052000000001,1,1893.052000000001,0,0,,Click To Continue,Continue Button,2,object-56,instructions,,,,,,,
3,1736879170887,14/01/2025 18:26:10,1736857570887,-6,14/01/2025 06:26:10,153647,19,task-icdl,,42475267,BLIND,12393714,,complete,,6786ab72b72bf916222339d8,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,1707x813,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,1,Accurate,,Inaccurate~Inaccurate~Accurate,,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,END,,,1863,,,,0,,,,,,,,,,,,,,,,
1,1736879180614,14/01/2025 18:26:20,1736861180614,-5,14/01/2025 08:26:20,153647,19,task-icdl,,42475279,BLIND,12393679,,complete,,6786aaf1c687d16642ca5e57,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x713,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,2,,Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1736879181890,14/01/2025 18:26:21,1736861181890,-5,14/01/2025 08:26:21,153647,19,task-icdl,,42475279,BLIND,12393679,,complete,,6786aaf1c687d16642ca5e57,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x713,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,2,,Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,Sustained Attention Trials,Sustained Attention Trials,1,instructions,Intro,3syeo3,1,continue,,1282,1266.6999999999998,1282,1282,1266.6999999999998,1282,1,1282,0,0,,Click To Continue,Continue Button,2,object-56,instructions,,,,,,,
3,1736879181891,14/01/2025 18:26:21,1736861181891,-5,14/01/2025 08:26:21,153647,19,task-icdl,,42475279,BLIND,12393679,,complete,,6786aaf1c687d16642ca5e57,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x713,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,2,,Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,END,,,1268,,,,0,,,,,,,,,,,,,,,,
1,1736882398064,14/01/2025 19:19:58,1736864398064,-5,14/01/2025 09:19:58,153647,19,task-icdl,,42476805,BLIND,12394110,,complete,,6786b88e9b07a3cf8cb8ce6c,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1536x864,1396x657,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1736882399743,14/01/2025 19:19:59,1736864399743,-5,14/01/2025 09:19:59,153647,19,task-icdl,,42476805,BLIND,12394110,,complete,,6786b88e9b07a3cf8cb8ce6c,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1536x864,1396x657,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Sustained Attention Trials,Sustained Attention Trials,1,instructions,Intro,3syeo3,1,continue,,1693.4030000029802,1683.4969999999998,1693.4030000029802,1693.4030000029802,1683.4969999999998,1693.4030000029802,1,1693.4030000029802,0,0,,Click To Continue,Continue Button,2,object-56,instructions,,,,,,,
3,1736882399745,14/01/2025 19:19:59,1736864399745,-5,14/01/2025 09:19:59,153647,19,task-icdl,,42476805,BLIND,12394110,,complete,,6786b88e9b07a3cf8cb8ce6c,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1536x864,1396x657,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,END,,,1666,,,,0,,,,,,,,,,,,,,,,
1,1736882447993,14/01/2025 19:20:47,1736857247993,-7,14/01/2025 05:20:47,153647,19,task-icdl,,42476829,BLIND,12394117,,complete,,6786b88c21935c1142b8c319,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x960,1536x791,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1736882449628,14/01/2025 19:20:49,1736857249628,-7,14/01/2025 05:20:49,153647,19,task-icdl,,42476829,BLIND,12394117,,complete,,6786b88c21935c1142b8c319,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x960,1536x791,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,,Sustained Attention Trials,Sustained Attention Trials,1,instructions,Intro,3syeo3,1,continue,,1645.259999988079,1638.8600000000001,1645.259999988079,1645.259999988079,1638.8600000000001,1645.259999988079,1,1645.259999988079,0,0,,Click To Continue,Continue Button,2,object-56,instructions,,,,,,,
3,1736882449629,14/01/2025 19:20:49,1736857249629,-7,14/01/2025 05:20:49,153647,19,task-icdl,,42476829,BLIND,12394117,,complete,,6786b88c21935c1142b8c319,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x960,1536x791,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,END,,,1624,,,,0,,,,,,,,,,,,,,,,
1,1736882572376,14/01/2025 19:22:52,1736864572376,-5,14/01/2025 09:22:52,153647,19,task-icdl,,42476888,BLIND,12394123,,complete,,6786b88a4d0bfe33f50c2a24,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x695,,,0,Sustained Attention Task Instructions,14,Accurate,2,,Accurate,,Inaccurate~Accurate,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1736882573499,14/01/2025 19:22:53,1736864573499,-5,14/01/2025 09:22:53,153647,19,task-icdl,,42476888,BLIND,12394123,,complete,,6786b88a4d0bfe33f50c2a24,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x695,,,0,Sustained Attention Task Instructions,14,Accurate,2,,Accurate,,Inaccurate~Accurate,Sustained Attention Trials,Sustained Attention Trials,1,instructions,Intro,3syeo3,1,continue,,1143.5,1133.3000000000002,1143.5,1143.5,1133.3000000000002,1143.5,1,1143.5,0,0,,Click To Continue,Continue Button,2,object-56,instructions,,,,,,,
3,1736882573500,14/01/2025 19:22:53,1736864573500,-5,14/01/2025 09:22:53,153647,19,task-icdl,,42476888,BLIND,12394123,,complete,,6786b88a4d0bfe33f50c2a24,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x695,,,0,Sustained Attention Task Instructions,14,Accurate,2,,Accurate,,Inaccurate~Accurate,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,END,,,1116,,,,0,,,,,,,,,,,,,,,,
1,1736882582598,14/01/2025 19:23:02,1736864582598,-5,14/01/2025 09:23:02,153647,19,task-icdl,,42476892,BLIND,12394126,,complete,,6786b92a927bff134b80246d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1517x871,1512x863,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1736882596232,14/01/2025 19:23:16,1736864596232,-5,14/01/2025 09:23:16,153647,19,task-icdl,,42476892,BLIND,12394126,,complete,,6786b92a927bff134b80246d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1517x871,1512x863,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,Sustained Attention Trials,Sustained Attention Trials,1,instructions,Intro,3syeo3,1,continue,,13646.09400000596,13641.094,13646.09400000596,13646.09400000596,13641.094,13646.09400000596,1,13646.09400000596,0,0,,Click To Continue,Continue Button,2,object-56,instructions,,,,,,,
3,1736882596237,14/01/2025 19:23:16,1736864596237,-5,14/01/2025 09:23:16,153647,19,task-icdl,,42476892,BLIND,12394126,,complete,,6786b92a927bff134b80246d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1517x871,1512x863,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,END,,,13631,,,,0,,,,,,,,,,,,,,,,
1,1736882716031,14/01/2025 19:25:16,1736864716031,-5,14/01/2025 09:25:16,153647,19,task-icdl,,42476957,BLIND,12394116,,complete,,6786b891c88050051b38c208,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x960,1021x490,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
