Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: number,Spreadsheet: img,Spreadsheet: type,Spreadsheet: answer,Spreadsheet: border,Spreadsheet: memory,Manipulation: Spreadsheet
1,1731604517840,14/11/2024 17:15:17,1731582917840,-6,14/11/2024 05:15:17,187004,8,task-i3u4,repeat-3dmk#4->-repeat-tj2w#2,41353039,BLIND,12063954,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1366x768,1366x633,,,0,Memory Task (instr only),5,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,memory_version_1,memory_version_1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1731604520778,14/11/2024 17:15:20,1731582920778,-6,14/11/2024 05:15:20,187004,8,task-i3u4,repeat-3dmk#4->-repeat-tj2w#2,41353039,BLIND,12063954,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1366x768,1366x633,,,0,Memory Task (instr only),5,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,memory_version_1,memory_version_1,1,instructions,Screen 1,9emqwl,1,continue,,2734.9999999940396,2727.4,2734.9999999940396,2734.9999999940396,2727.4,2734.9999999940396,1,2734.9999999940396,0,0,,Click To Continue,Continue Button,2,object-4,instructions,,,,,,,
3,1731604524886,14/11/2024 17:15:24,1731582924886,-6,14/11/2024 05:15:24,187004,8,task-i3u4,repeat-3dmk#4->-repeat-tj2w#2,41353039,BLIND,12063954,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1366x768,1366x633,,,0,Memory Task (instr only),5,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,memory_version_1,memory_version_1,1,instructions,Screen 2,rbq82w,2,continue,,4116.5,4105,4116.5,4116.5,4105,4116.5,1,4116.5,0,0,,Click To Continue,Text,10,object-62,instructions,,,,,,,
4,1731604526375,14/11/2024 17:15:26,1731582926375,-6,14/11/2024 05:15:26,187004,8,task-i3u4,repeat-3dmk#4->-repeat-tj2w#2,41353039,BLIND,12063954,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1366x768,1366x633,,,0,Memory Task (instr only),5,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,memory_version_1,memory_version_1,1,instructions,Screen 4,8hhdnx,3,continue,,1500.7000000178814,1497.6000000000004,1500.7000000178814,1500.7000000178814,1497.6000000000004,1500.7000000178814,1,1500.7000000178814,0,0,,Click To Continue,Text,10,object-80,instructions,,,,,,,
5,1731604528518,14/11/2024 17:15:28,1731582928518,-6,14/11/2024 05:15:28,187004,8,task-i3u4,repeat-3dmk#4->-repeat-tj2w#2,41353039,BLIND,12063954,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1366x768,1366x633,,,0,Memory Task (instr only),5,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,memory_version_1,memory_version_1,1,instructions,Screen 6,5bug7j,4,continue,,2144.399999999998,2127.699999999999,2144.399999999998,2144.399999999998,2127.699999999999,2144.399999999998,1,2144.399999999998,0,0,,Click To Continue,Text,10,object-108,instructions,,,,,,,
6,1731604529892,14/11/2024 17:15:29,1731582929892,-6,14/11/2024 05:15:29,187004,8,task-i3u4,repeat-3dmk#4->-repeat-tj2w#2,41353039,BLIND,12063954,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1366x768,1366x633,,,0,Memory Task (instr only),5,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,memory_version_1,memory_version_1,1,instructions,Screen 7,2p8goo,5,continue,,1392.2000000000007,1379.6000000000004,1392.2000000000007,1392.2000000000007,1379.6000000000004,1392.2000000000007,1,1392.2000000000007,0,0,,Click To Continue,Text,4,object-123,instructions,,,,,,,
7,1731604529898,14/11/2024 17:15:29,1731582929898,-6,14/11/2024 05:15:29,187004,8,task-i3u4,repeat-3dmk#4->-repeat-tj2w#2,41353039,BLIND,12063954,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1366x768,1366x633,,,0,Memory Task (instr only),5,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,memory_version_1,memory_version_1,,,,,,info,END,,,11892,,,,0,,,,,,,,,,,,,,,,
1,1731604572859,14/11/2024 17:16:12,1731582972859,-6,14/11/2024 05:16:12,187004,8,task-i3u4,repeat-3dmk#4->-repeat-tj2w#3,41353078,BLIND,12063954,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1366x768,1366x633,,,0,Memory Task (instr only),5,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,memory_version_1,memory_version_1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1731604574105,14/11/2024 17:16:14,1731582974105,-6,14/11/2024 05:16:14,187004,8,task-i3u4,repeat-3dmk#4->-repeat-tj2w#3,41353078,BLIND,12063954,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1366x768,1366x633,,,0,Memory Task (instr only),5,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,memory_version_1,memory_version_1,1,instructions,Screen 1,9emqwl,1,continue,,1075.3000000178813,1064.2999999999997,1075.3000000178813,1075.3000000178813,1064.2999999999997,1075.3000000178813,1,1075.3000000178813,0,0,,Click To Continue,Continue Button,2,object-4,instructions,,,,,,,
3,1731604575638,14/11/2024 17:16:15,1731582975638,-6,14/11/2024 05:16:15,187004,8,task-i3u4,repeat-3dmk#4->-repeat-tj2w#3,41353078,BLIND,12063954,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1366x768,1366x633,,,0,Memory Task (instr only),5,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,memory_version_1,memory_version_1,1,instructions,Screen 2,rbq82w,2,continue,,1544.7000000059606,1531.1000000000004,1544.7000000059606,1544.7000000059606,1531.1000000000004,1544.7000000059606,1,1544.7000000059606,0,0,,Click To Continue,Text,10,object-62,instructions,,,,,,,
4,1731604576927,14/11/2024 17:16:16,1731582976927,-6,14/11/2024 05:16:16,187004,8,task-i3u4,repeat-3dmk#4->-repeat-tj2w#3,41353078,BLIND,12063954,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1366x768,1366x633,,,0,Memory Task (instr only),5,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,memory_version_1,memory_version_1,1,instructions,Screen 4,8hhdnx,3,continue,,1302.1999999999998,1296.1999999999998,1302.1999999999998,1302.1999999999998,1296.1999999999998,1302.1999999999998,1,1302.1999999999998,0,0,,Click To Continue,Text,10,object-80,instructions,,,,,,,
5,1731604582626,14/11/2024 17:16:22,1731582982626,-6,14/11/2024 05:16:22,187004,8,task-i3u4,repeat-3dmk#4->-repeat-tj2w#3,41353078,BLIND,12063954,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1366x768,1366x633,,,0,Memory Task (instr only),5,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,memory_version_1,memory_version_1,1,instructions,Screen 6,5bug7j,4,continue,,5705,5692.299999999999,5705,5705,5692.299999999999,5705,1,5705,0,0,,Click To Continue,Text,10,object-108,instructions,,,,,,,
6,1731604583782,14/11/2024 17:16:23,1731582983782,-6,14/11/2024 05:16:23,187004,8,task-i3u4,repeat-3dmk#4->-repeat-tj2w#3,41353078,BLIND,12063954,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1366x768,1366x633,,,0,Memory Task (instr only),5,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,memory_version_1,memory_version_1,1,instructions,Screen 7,2p8goo,5,continue,,1168.9000000178821,1155.9000000000015,1168.9000000178821,1168.9000000178821,1155.9000000000015,1168.9000000178821,1,1168.9000000178821,0,0,,Click To Continue,Text,4,object-123,instructions,,,,,,,
7,1731604583802,14/11/2024 17:16:23,1731582983802,-6,14/11/2024 05:16:23,187004,8,task-i3u4,repeat-3dmk#4->-repeat-tj2w#3,41353078,BLIND,12063954,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1366x768,1366x633,,,0,Memory Task (instr only),5,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,memory_version_1,memory_version_1,,,,,,info,END,,,10798,,,,0,,,,,,,,,,,,,,,,
1,1731608307368,14/11/2024 18:18:27,1731590307368,-5,14/11/2024 08:18:27,187004,8,task-i3u4,repeat-3dmk#3->-repeat-tj2w#1,41355204,BLIND,12063937,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x953,,,0,Memory Task (instr only),5,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,memory_version_1,memory_version_1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1731608352755,14/11/2024 18:19:12,1731590352755,-5,14/11/2024 08:19:12,187004,8,task-i3u4,repeat-3dmk#3->-repeat-tj2w#1,41355204,BLIND,12063937,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x953,,,0,Memory Task (instr only),5,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,memory_version_1,memory_version_1,1,instructions,Screen 1,9emqwl,1,continue,,44553.29999999404,44550.7,44553.29999999404,44553.29999999404,44550.7,44553.29999999404,1,44553.29999999404,0,0,,Click To Continue,Continue Button,2,object-4,instructions,,,,,,,
3,1731608467930,14/11/2024 18:21:07,1731590467930,-5,14/11/2024 08:21:07,187004,8,task-i3u4,repeat-3dmk#3->-repeat-tj2w#1,41355204,BLIND,12063937,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x953,,,0,Memory Task (instr only),5,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,memory_version_1,memory_version_1,1,instructions,Screen 2,rbq82w,2,continue,,115177.30000000002,115160.70000000001,115177.30000000002,115177.30000000002,115160.70000000001,115177.30000000002,1,115177.30000000002,0,0,,Click To Continue,Text,10,object-62,instructions,,,,,,,
4,1731608478592,14/11/2024 18:21:18,1731590478592,-5,14/11/2024 08:21:18,187004,8,task-i3u4,repeat-3dmk#3->-repeat-tj2w#1,41355204,BLIND,12063937,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x953,,,0,Memory Task (instr only),5,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,memory_version_1,memory_version_1,1,instructions,Screen 4,8hhdnx,3,continue,,10679.599999982107,10670.5,10679.599999982107,10679.599999982107,10670.5,10679.599999982107,1,10679.599999982107,0,0,,Click To Continue,Text,10,object-80,instructions,,,,,,,
5,1731608494186,14/11/2024 18:21:34,1731590494186,-5,14/11/2024 08:21:34,187004,8,task-i3u4,repeat-3dmk#3->-repeat-tj2w#1,41355204,BLIND,12063937,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x953,,,0,Memory Task (instr only),5,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,memory_version_1,memory_version_1,1,instructions,Screen 6,5bug7j,4,continue,,15602.799999999988,15589.199999999983,15602.799999999988,15602.799999999988,15589.199999999983,15602.799999999988,1,15602.799999999988,0,0,,Click To Continue,Text,10,object-108,instructions,,,,,,,
6,1731608510108,14/11/2024 18:21:50,1731590510108,-5,14/11/2024 08:21:50,187004,8,task-i3u4,repeat-3dmk#3->-repeat-tj2w#1,41355204,BLIND,12063937,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x953,,,0,Memory Task (instr only),5,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,memory_version_1,memory_version_1,1,instructions,Screen 7,2p8goo,5,continue,,15935.799999988085,15923.200000000012,15935.799999988085,15935.799999988085,15923.200000000012,15935.799999988085,1,15935.799999988085,0,0,,Click To Continue,Text,4,object-123,instructions,,,,,,,
7,1731608510110,14/11/2024 18:21:50,1731590510110,-5,14/11/2024 08:21:50,187004,8,task-i3u4,repeat-3dmk#3->-repeat-tj2w#1,41355204,BLIND,12063937,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x953,,,0,Memory Task (instr only),5,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,memory_version_1,memory_version_1,,,,,,info,END,,,202699,,,,0,,,,,,,,,,,,,,,,
1,1731608562608,14/11/2024 18:22:42,1731590562608,-5,14/11/2024 08:22:42,187004,8,task-i3u4,repeat-3dmk#3->-repeat-tj2w#2,41355314,BLIND,12063937,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x953,,,0,Memory Task (instr only),5,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,memory_version_1,memory_version_1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1731608564991,14/11/2024 18:22:44,1731590564991,-5,14/11/2024 08:22:44,187004,8,task-i3u4,repeat-3dmk#3->-repeat-tj2w#2,41355314,BLIND,12063937,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x953,,,0,Memory Task (instr only),5,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,memory_version_1,memory_version_1,1,instructions,Screen 1,9emqwl,1,continue,,2358.3999999821185,2350.7999999999997,2358.3999999821185,2358.3999999821185,2350.7999999999997,2358.3999999821185,1,2358.3999999821185,0,0,,Click To Continue,Continue Button,2,object-4,instructions,,,,,,,
