Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: answer,Spreadsheet: img,Spreadsheet: border,Spreadsheet: Screen,Spreadsheet: timing,Manipulation: Spreadsheet
6,1728501088518,09/10/2024 19:11:28,1728483088518,-5,09/10/2024 09:11:28,187004,3,task-wzke,repeat-3dmk#4,40526737,BLIND,11824228,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1366x653,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,image,Screen 2,2al84i,2,continue,,499.1000000000022,499.1000000000022,499.1000000000022,499.1000000000022,499.1000000000022,499.1000000000022,1,499.1000000000022,0,0,,Fixation Timing,Fixation,1,object-24,image,F,instr_photo.jpg,#FF69B4,,1000ms,
7,1728501089014,09/10/2024 19:11:29,1728483089014,-5,09/10/2024 09:11:29,187004,3,task-wzke,repeat-3dmk#4,40526737,BLIND,11824228,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1366x653,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,2,image,Trials,mxeghn,1,response,F,492.500000047683,483,492.500000047683,492.500000047683,483,492.500000047683,1,492.500000047683,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,F,instr_photo_2.jpg,#DC143C,,1000ms,
8,1728501090001,09/10/2024 19:11:30,1728483090001,-5,09/10/2024 09:11:30,187004,3,task-wzke,repeat-3dmk#4,40526737,BLIND,11824228,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1366x653,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,2,image,Screen 2,2al84i,2,continue,,499.40000000000146,499.40000000000146,499.40000000000146,499.40000000000146,499.40000000000146,499.40000000000146,1,499.40000000000146,0,0,,Fixation Timing,Fixation,1,object-24,image,F,instr_photo_2.jpg,#DC143C,,1000ms,
9,1728501091002,09/10/2024 19:11:31,1728483091002,-5,09/10/2024 09:11:31,187004,3,task-wzke,repeat-3dmk#4,40526737,BLIND,11824228,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1366x653,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,3,image,Trials,mxeghn,1,response,J,999.2000000000007,999.2000000000007,999.2000000000007,999.2000000000007,999.2000000000007,999.2000000000007,0,999.2000000000007,0,0,,Time Limit,screen,0,screen,image,F,instr_photo_3.jpg,#E2752C,,1000ms,
10,1728501091982,09/10/2024 19:11:31,1728483091982,-5,09/10/2024 09:11:31,187004,3,task-wzke,repeat-3dmk#4,40526737,BLIND,11824228,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1366x653,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,3,image,Screen 2,2al84i,2,continue,,499.40000000000146,499.40000000000146,499.40000000000146,499.40000000000146,499.40000000000146,499.40000000000146,1,499.40000000000146,0,0,,Fixation Timing,Fixation,1,object-24,image,F,instr_photo_3.jpg,#E2752C,,1000ms,
11,1728501092984,09/10/2024 19:11:32,1728483092984,-5,09/10/2024 09:11:32,187004,3,task-wzke,repeat-3dmk#4,40526737,BLIND,11824228,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1366x653,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,4,image,Trials,mxeghn,1,response,J,998.8999999999978,998.8999999999978,998.8999999999978,998.8999999999978,998.8999999999978,998.8999999999978,1,998.8999999999978,0,0,,Time Limit,screen,0,screen,image,J,instr_photo_3.jpg,#DC143C,,1000ms,
12,1728501093962,09/10/2024 19:11:33,1728483093962,-5,09/10/2024 09:11:33,187004,3,task-wzke,repeat-3dmk#4,40526737,BLIND,11824228,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1366x653,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,4,image,Screen 2,2al84i,2,continue,,499.40000000000146,499.40000000000146,499.40000000000146,499.40000000000146,499.40000000000146,499.40000000000146,1,499.40000000000146,0,0,,Fixation Timing,Fixation,1,object-24,image,J,instr_photo_3.jpg,#DC143C,,1000ms,
13,1728501094961,09/10/2024 19:11:34,1728483094961,-5,09/10/2024 09:11:34,187004,3,task-wzke,repeat-3dmk#4,40526737,BLIND,11824228,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1366x653,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,5,image,Trials,mxeghn,1,response,J,999,999,999,999,999,999,0,999,0,0,,Time Limit,screen,0,screen,image,F,instr_photo_5.jpg,#FF69B4,,1000ms,
14,1728501095943,09/10/2024 19:11:35,1728483095943,-5,09/10/2024 09:11:35,187004,3,task-wzke,repeat-3dmk#4,40526737,BLIND,11824228,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1366x653,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,5,image,Screen 2,2al84i,2,continue,,499.50000000000364,499.50000000000364,499.50000000000364,499.50000000000364,499.50000000000364,499.50000000000364,1,499.50000000000364,0,0,,Fixation Timing,Fixation,1,object-24,image,F,instr_photo_5.jpg,#FF69B4,,1000ms,
15,1728501095944,09/10/2024 19:11:35,1728483095944,-5,09/10/2024 09:11:35,187004,3,task-wzke,repeat-3dmk#4,40526737,BLIND,11824228,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1366x653,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,,
1,1728501090253,09/10/2024 19:11:30,1728486690253,-4,09/10/2024 11:11:30,187004,3,task-wzke,repeat-3dmk#1,40526757,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,
2,1728501117211,09/10/2024 19:11:57,1728486717211,-4,09/10/2024 11:11:57,187004,3,task-wzke,repeat-3dmk#1,40526757,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,instructions,Screen 1,djhvrt,1,continue,,26729.300000005962,26720.300000000003,26729.300000005962,26729.300000005962,26720.300000000003,26729.300000005962,1,26729.300000005962,0,0,,Click To Continue,Continue Button,6,object-20,instructions,,,,,,
3,1728501120504,09/10/2024 19:12:00,1728486720504,-4,09/10/2024 11:12:00,187004,3,task-wzke,repeat-3dmk#1,40526757,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,instructions,Screen 2,1kaj8e,2,continue,,3301.2999999880776,3298.2999999999956,3301.2999999880776,3301.2999999880776,3298.2999999999956,3301.2999999880776,1,3301.2999999880776,0,0,,Click To Continue,Continue Button,2,object-7,instructions,,,,,,
4,1728501123499,09/10/2024 19:12:03,1728486723499,-4,09/10/2024 11:12:03,187004,3,task-wzke,repeat-3dmk#1,40526757,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,instructions,Screen 3,j5lb3b,3,timedOut,,2999.2000000059634,2998.4000000000015,2999.2000000059634,2999.2000000059634,2998.4000000000015,2999.2000000059634,1,2999.2000000059634,0,0,,Time Limit,screen,0,screen,instructions,,,,,,
5,1728501124500,09/10/2024 19:12:04,1728486724500,-4,09/10/2024 11:12:04,187004,3,task-wzke,repeat-3dmk#1,40526757,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,image,Trials,mxeghn,1,response,J,999.5,999.5,999.5,999.5,999.5,999.5,0,999.5,0,0,,Time Limit,screen,0,screen,image,F,instr_photo.jpg,#FF69B4,,1000ms,
6,1728501125482,09/10/2024 19:12:05,1728486725482,-4,09/10/2024 11:12:05,187004,3,task-wzke,repeat-3dmk#1,40526757,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,image,Screen 2,2al84i,2,continue,,499.90000000000146,499.90000000000146,499.90000000000146,499.90000000000146,499.90000000000146,499.90000000000146,1,499.90000000000146,0,0,,Fixation Timing,Fixation,1,object-24,image,F,instr_photo.jpg,#FF69B4,,1000ms,
7,1728501126112,09/10/2024 19:12:06,1728486726112,-4,09/10/2024 11:12:06,187004,3,task-wzke,repeat-3dmk#1,40526757,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,2,image,Trials,mxeghn,1,response,F,630.5999999880805,616.4000000000015,630.5999999880805,630.5999999880805,616.4000000000015,630.5999999880805,1,630.5999999880805,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,F,instr_photo_2.jpg,#DC143C,,1000ms,
8,1728501127097,09/10/2024 19:12:07,1728486727097,-4,09/10/2024 11:12:07,187004,3,task-wzke,repeat-3dmk#1,40526757,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,2,image,Screen 2,2al84i,2,continue,,499.59999999999854,499.59999999999854,499.59999999999854,499.59999999999854,499.59999999999854,499.59999999999854,1,499.59999999999854,0,0,,Fixation Timing,Fixation,1,object-24,image,F,instr_photo_2.jpg,#DC143C,,1000ms,
9,1728501127768,09/10/2024 19:12:07,1728486727768,-4,09/10/2024 11:12:07,187004,3,task-wzke,repeat-3dmk#1,40526757,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,3,image,Trials,mxeghn,1,response,F,670.500000005959,666.4000000000015,670.500000005959,670.500000005959,666.4000000000015,670.500000005959,1,670.500000005959,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,F,instr_photo_3.jpg,#E2752C,,1000ms,
10,1728501128763,09/10/2024 19:12:08,1728486728763,-4,09/10/2024 11:12:08,187004,3,task-wzke,repeat-3dmk#1,40526757,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,3,image,Screen 2,2al84i,2,continue,,499.90000000000146,499.90000000000146,499.90000000000146,499.90000000000146,499.90000000000146,499.90000000000146,1,499.90000000000146,0,0,,Fixation Timing,Fixation,1,object-24,image,F,instr_photo_3.jpg,#E2752C,,1000ms,
11,1728501129763,09/10/2024 19:12:09,1728486729763,-4,09/10/2024 11:12:09,187004,3,task-wzke,repeat-3dmk#1,40526757,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,4,image,Trials,mxeghn,1,response,J,999.4000000000015,999.4000000000015,999.4000000000015,999.4000000000015,999.4000000000015,999.4000000000015,1,999.4000000000015,0,0,,Time Limit,screen,0,screen,image,J,instr_photo_3.jpg,#DC143C,,1000ms,
12,1728501130745,09/10/2024 19:12:10,1728486730745,-4,09/10/2024 11:12:10,187004,3,task-wzke,repeat-3dmk#1,40526757,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,4,image,Screen 2,2al84i,2,continue,,499.79999999999563,499.79999999999563,499.79999999999563,499.79999999999563,499.79999999999563,499.79999999999563,1,499.79999999999563,0,0,,Fixation Timing,Fixation,1,object-24,image,J,instr_photo_3.jpg,#DC143C,,1000ms,
13,1728501131420,09/10/2024 19:12:11,1728486731420,-4,09/10/2024 11:12:11,187004,3,task-wzke,repeat-3dmk#1,40526757,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,5,image,Trials,mxeghn,1,response,F,675.0999999880805,666.3000000000029,675.0999999880805,675.0999999880805,666.3000000000029,675.0999999880805,1,675.0999999880805,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,F,instr_photo_5.jpg,#FF69B4,,1000ms,
14,1728501132411,09/10/2024 19:12:12,1728486732411,-4,09/10/2024 11:12:12,187004,3,task-wzke,repeat-3dmk#1,40526757,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,5,image,Screen 2,2al84i,2,continue,,499.70000000000437,499.70000000000437,499.70000000000437,499.70000000000437,499.70000000000437,499.70000000000437,1,499.70000000000437,0,0,,Fixation Timing,Fixation,1,object-24,image,F,instr_photo_5.jpg,#FF69B4,,1000ms,
15,1728501132412,09/10/2024 19:12:12,1728486732412,-4,09/10/2024 11:12:12,187004,3,task-wzke,repeat-3dmk#1,40526757,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,,
1,1728501145138,09/10/2024 19:12:25,1728486745138,-4,09/10/2024 11:12:25,187004,3,task-wzke,repeat-3dmk#2,40526782,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,
2,1728501147498,09/10/2024 19:12:27,1728486747498,-4,09/10/2024 11:12:27,187004,3,task-wzke,repeat-3dmk#2,40526782,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,instructions,Screen 1,djhvrt,1,continue,,2310.499999976158,2298.9999999999995,2310.499999976158,2310.499999976158,2298.9999999999995,2310.499999976158,1,2310.499999976158,0,0,,Click To Continue,Continue Button,6,object-20,instructions,,,,,,
3,1728501149556,09/10/2024 19:12:29,1728486749556,-4,09/10/2024 11:12:29,187004,3,task-wzke,repeat-3dmk#2,40526782,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,instructions,Screen 2,1kaj8e,2,continue,,2069.6000000000004,2065.6000000000004,2069.6000000000004,2069.6000000000004,2065.6000000000004,2069.6000000000004,1,2069.6000000000004,0,0,,Click To Continue,Continue Button,2,object-7,instructions,,,,,,
4,1728501152551,09/10/2024 19:12:32,1728486752551,-4,09/10/2024 11:12:32,187004,3,task-wzke,repeat-3dmk#2,40526782,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,instructions,Screen 3,j5lb3b,3,timedOut,,2998.7999999821186,2998.5,2998.7999999821186,2998.7999999821186,2998.5,2998.7999999821186,1,2998.7999999821186,0,0,,Time Limit,screen,0,screen,instructions,,,,,,
5,1728501152912,09/10/2024 19:12:32,1728486752912,-4,09/10/2024 11:12:32,187004,3,task-wzke,repeat-3dmk#2,40526782,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,image,Trials,mxeghn,1,response,F,360.59999999403954,349.7999999999993,360.59999999403954,360.59999999403954,349.7999999999993,360.59999999403954,1,360.59999999403954,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,F,instr_photo.jpg,#FF69B4,,1000ms,
6,1728501153901,09/10/2024 19:12:33,1728486753901,-4,09/10/2024 11:12:33,187004,3,task-wzke,repeat-3dmk#2,40526782,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,image,Screen 2,2al84i,2,continue,,499.7999999999993,499.7999999999993,499.7999999999993,499.7999999999993,499.7999999999993,499.7999999999993,1,499.7999999999993,0,0,,Fixation Timing,Fixation,1,object-24,image,F,instr_photo.jpg,#FF69B4,,1000ms,
7,1728501154382,09/10/2024 19:12:34,1728486754382,-4,09/10/2024 11:12:34,187004,3,task-wzke,repeat-3dmk#2,40526782,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,2,image,Trials,mxeghn,1,response,F,480.3999999880798,466.5,480.3999999880798,480.3999999880798,466.5,480.3999999880798,1,480.3999999880798,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,F,instr_photo_2.jpg,#DC143C,,1000ms,
8,1728501155366,09/10/2024 19:12:35,1728486755366,-4,09/10/2024 11:12:35,187004,3,task-wzke,repeat-3dmk#2,40526782,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,2,image,Screen 2,2al84i,2,continue,,499.7000000000007,499.7000000000007,499.7000000000007,499.7000000000007,499.7000000000007,499.7000000000007,1,499.7000000000007,0,0,,Fixation Timing,Fixation,1,object-24,image,F,instr_photo_2.jpg,#DC143C,,1000ms,
